Species,Healthy_Median,Healthy_Distribution,CRC_Median,CRC_Distribution,Test,Test_Statistic,P_Value,Correction_Performed,Corrected_Pvalue,Reject
Lactococcus_lactis,-2.828868144485188,Not Normally Distributed,-3.264646450489675,Not Normally Distributed,Mann-Whitney U Test,7936.0,0.010442839136598698,fdr_bh,0.01672822288077059,True
Brachyspira_alvinipulli,-3.20674670143306,Not Normally Distributed,-3.486803954025678,Not Normally Distributed,Mann-Whitney U Test,7935.0,0.010500013700524991,fdr_bh,0.016800021920839986,True
Bifidobacterium_thermophilum,-3.1663282973098266,Not Normally Distributed,-3.387593942714151,Not Normally Distributed,Mann-Whitney U Test,7934.0,0.01055746656722327,fdr_bh,0.01687209698169641,True
Gordonibacter_massiliensis,-3.179734872977388,Not Normally Distributed,-3.4034055690547618,Not Normally Distributed,Mann-Whitney U Test,7930.0,0.010790084050738667,fdr_bh,0.017203416540450864,True
Enterococcus_gilvus,-2.883342621441381,Not Normally Distributed,-3.3119522246511597,Not Normally Distributed,Mann-Whitney U Test,7930.0,0.010790084050738667,fdr_bh,0.017203416540450864,True
Mitsuokella_multacida,-3.0787114530780624,Not Normally Distributed,-3.368811586124618,Not Normally Distributed,Mann-Whitney U Test,7928.0,0.01090809259471439,fdr_bh,0.017371201321793407,True
Fusobacterium_massiliense,-3.2188942248307075,Not Normally Distributed,-3.4661029791993716,Not Normally Distributed,Mann-Whitney U Test,7924.0,0.011147555944149444,fdr_bh,0.01773178489361783,True
Alloscardovia_criceti,-3.218140623353655,Not Normally Distributed,-3.4661029791993716,Not Normally Distributed,Mann-Whitney U Test,7923.0,0.011208146614394506,fdr_bh,0.017807335742495944,True
Eubacterium_cellulosolvens,-3.105823689672837,Not Normally Distributed,-3.387593942714151,Not Normally Distributed,Mann-Whitney U Test,7920.0,0.011391677188965273,fdr_bh,0.018077807441065078,True
Collinsella_ihuae,-3.1622668000097534,Not Normally Distributed,-3.387593942714151,Not Normally Distributed,Mann-Whitney U Test,7914.0,0.011766759692554299,fdr_bh,0.01862956132930599,True
Bacteroides_graminisolvens,-3.010472407214589,Not Normally Distributed,-3.3768388783081242,Not Normally Distributed,Mann-Whitney U Test,7914.0,0.011766759692554299,fdr_bh,0.01862956132930599,True
Lactobacillus_paragasseri,-3.086861110372336,Not Normally Distributed,-3.3768388783081242,Not Normally Distributed,Mann-Whitney U Test,7906.0,0.012283891929993521,fdr_bh,0.019425689563710685,True
Porphyromonas_macacae,-3.2375871806589256,Not Normally Distributed,-3.4661029791993716,Not Normally Distributed,Mann-Whitney U Test,7905.0,0.012349929010145946,fdr_bh,0.019507437228569673,True
Gemella_asaccharolytica,-3.2241424755815675,Not Normally Distributed,-3.4661029791993716,Not Normally Distributed,Mann-Whitney U Test,7899.0,0.012752795316657925,fdr_bh,0.02012041952512155,True
Comamonas_kerstersii,-3.2375871806589256,Not Normally Distributed,-3.486803954025678,Not Normally Distributed,Mann-Whitney U Test,7898.0,0.012821058810420276,fdr_bh,0.020181296275661547,True
Peptoniphilus_grossensis,-3.1993192293079282,Not Normally Distributed,-3.431287726967044,Not Normally Distributed,Mann-Whitney U Test,7898.0,0.012821058810420276,fdr_bh,0.020181296275661547,True
Streptococcus_gallolyticus,-3.1622668000097534,Not Normally Distributed,-3.387593942714151,Not Normally Distributed,Mann-Whitney U Test,7890.0,0.013378907940017561,fdr_bh,0.021035046009738594,True
Treponema_sp_OMZ_838,-3.2188942248307075,Not Normally Distributed,-3.431287726967044,Not Normally Distributed,Mann-Whitney U Test,7889.0,0.013450126147056445,fdr_bh,0.02112259995380689,True
Acidaminococcus_intestini,8.140193985295848,Normally Distributed,-2.812434119175915,Not Normally Distributed,Mann-Whitney U Test,7884.0,0.013811265668732144,fdr_bh,0.021664730460756305,True
Enterobacter_cancerogenus,-3.2158430695976,Not Normally Distributed,-3.4034055690547618,Not Normally Distributed,Mann-Whitney U Test,7880.0,0.014106314997129027,fdr_bh,0.0221020603641653,True
Ileibacterium_valens,-3.218692010395868,Not Normally Distributed,-3.486803954025678,Not Normally Distributed,Mann-Whitney U Test,7879.0,0.014180940920794034,fdr_bh,0.02219341732138077,True
Faecalicatena_fissicatena,-3.20674670143306,Not Normally Distributed,-3.431287726967044,Not Normally Distributed,Mann-Whitney U Test,7877.0,0.01433123850782987,fdr_bh,0.022402855598446694,True
Eubacterium_minutum,-3.179734872977388,Not Normally Distributed,-3.3817268058720114,Not Normally Distributed,Mann-Whitney U Test,7875.0,0.014482939451962053,fdr_bh,0.022614004195945343,True
Prevotella_oralis,-3.105823689672837,Not Normally Distributed,-3.3548604019003587,Not Normally Distributed,Mann-Whitney U Test,7874.0,0.014559319586195057,fdr_bh,0.022707195684891372,True
Bacteroides_barnesiae,11.673762006065889,Not Normally Distributed,11.07303579505323,Normally Distributed,Mann-Whitney U Test,7872.0,0.014713146018674598,fdr_bh,0.022894597923795713,True
Lactobacillus_ruminis,-2.73135709819136,Not Normally Distributed,-3.0083120136905084,Not Normally Distributed,Mann-Whitney U Test,7872.0,0.014713146018674598,fdr_bh,0.022894597923795713,True
Selenomonas_sp_oral_taxon_126,-3.2375871806589256,Not Normally Distributed,-3.4661029791993716,Not Normally Distributed,Mann-Whitney U Test,7870.0,0.014868403167028046,fdr_bh,0.023109746636752162,True
Raoultella_planticola,-3.0682811733214397,Not Normally Distributed,-3.340764039436026,Not Normally Distributed,Mann-Whitney U Test,7868.0,0.015025102081091278,fdr_bh,0.023326642500324356,True
Neisseria_mucosa,-2.9332833274378416,Not Normally Distributed,-3.2275619697069526,Not Normally Distributed,Mann-Whitney U Test,7867.0,0.01510399566998422,fdr_bh,0.023422387812062188,True
Enterobacter_cloacae_complex_sp_ECNIH7,-3.050327597547213,Not Normally Distributed,-3.340764039436026,Not Normally Distributed,Mann-Whitney U Test,7859.0,0.01574838838260869,fdr_bh,0.024393858998118242,True
Desulfovibrio_legallii,-3.1710120663386423,Not Normally Distributed,-3.4034055690547618,Not Normally Distributed,Mann-Whitney U Test,7856.0,0.015996199118084944,fdr_bh,0.024749523095102983,True
Klebsiella_oxytoca,-3.108746401711455,Not Normally Distributed,-3.368811586124618,Not Normally Distributed,Mann-Whitney U Test,7854.0,0.016163304912063255,fdr_bh,0.02497965304591594,True
Bacteroides_paurosaccharolyticus,8.14962230615051,Normally Distributed,-2.7117910992977787,Normally Distributed,Mann-Whitney U Test,7852.0,0.0163319430689482,fdr_bh,0.02521162607692344,True
Campylobacter_concisus,-2.891345903301641,Not Normally Distributed,-3.2275619697069526,Not Normally Distributed,Mann-Whitney U Test,7851.0,0.016416840406251344,fdr_bh,0.025285280806910337,True
Stomatobaculum_longum,9.294922855650045,Not Normally Distributed,9.030696627179104,Not Normally Distributed,Mann-Whitney U Test,7851.0,0.016416840406251344,fdr_bh,0.025285280806910337,True
Eubacterium_plexicaudatum,9.779419720693657,Not Normally Distributed,9.529274986350607,Not Normally Distributed,Mann-Whitney U Test,7848.0,0.016673862935186586,fdr_bh,0.025652096823363977,True
Streptococcus_sp_FDAARGOS_522,-3.218140623353655,Not Normally Distributed,-3.431287726967044,Not Normally Distributed,Mann-Whitney U Test,7846.0,0.016847168030291883,fdr_bh,0.0258894333572847,True
Atopobium_deltae,-3.211477340154312,Not Normally Distributed,-3.4034055690547618,Not Normally Distributed,Mann-Whitney U Test,7844.0,0.017022052259917774,fdr_bh,0.02612865809648778,True
Campylobacter_hominis,-3.218140623353655,Not Normally Distributed,-3.431287726967044,Not Normally Distributed,Mann-Whitney U Test,7839.0,0.017466249445363676,fdr_bh,0.026750111763169594,True
Lactobacillus_mucosae,-3.218140623353655,Not Normally Distributed,-3.431287726967044,Not Normally Distributed,Mann-Whitney U Test,7839.0,0.017466249445363676,fdr_bh,0.026750111763169594,True
Selenomonas_sp_oral_taxon_136,-3.218140623353655,Not Normally Distributed,-3.4034055690547618,Not Normally Distributed,Mann-Whitney U Test,7838.0,0.017556298534608463,fdr_bh,0.02685777953550901,True
Coprococcus_eutactus,11.14685216244052,Not Normally Distributed,10.830179780547768,Not Normally Distributed,Mann-Whitney U Test,7837.0,0.017646754346161413,fdr_bh,0.02693556218942707,True
Porphyromonas_bennonis,-3.148709586153581,Not Normally Distributed,-3.3768388783081242,Not Normally Distributed,Mann-Whitney U Test,7837.0,0.017646754346161413,fdr_bh,0.02693556218942707,True
Schaalia_cardiffensis,-3.1622668000097534,Not Normally Distributed,-3.387593942714151,Not Normally Distributed,Mann-Whitney U Test,7828.0,0.018479409554382036,fdr_bh,0.0281748845223762,True
Brachyspira_murdochii,-3.218140623353655,Not Normally Distributed,-3.486803954025678,Not Normally Distributed,Mann-Whitney U Test,7827.0,0.018574016268684792,fdr_bh,0.02828741559396564,True
Brachyspira_intermedia,-3.218140623353655,Not Normally Distributed,-3.486803954025678,Not Normally Distributed,Mann-Whitney U Test,7826.0,0.01866904652640409,fdr_bh,0.028400339234798167,True
Filifactor_alocis,-2.7511960715917247,Not Normally Distributed,8.72705699352505,Normally Distributed,Mann-Whitney U Test,5347.0,0.018764501879971193,fdr_bh,0.02851365648800092,True
Kandleria_vitulina,-3.1836515390750915,Not Normally Distributed,-3.3817268058720114,Not Normally Distributed,Mann-Whitney U Test,7823.0,0.018956694103755063,fdr_bh,0.028773553550342508,True
Enterobacteriaceae_bacterium_S05,-3.0682811733214397,Not Normally Distributed,-3.3548604019003587,Not Normally Distributed,Mann-Whitney U Test,7822.0,0.019053434098217067,fdr_bh,0.02888814980331685,True
Clostridium_paraputrificum,-3.0365285971332288,Not Normally Distributed,-3.340764039436026,Not Normally Distributed,Mann-Whitney U Test,7819.0,0.019346248438780442,fdr_bh,0.02929944084269644,True
Brachyspira_hampsonii,-3.20674670143306,Not Normally Distributed,-3.4661029791993716,Not Normally Distributed,Mann-Whitney U Test,7810.0,0.020248411202646064,fdr_bh,0.030631634299887262,True
Alcanivorax_hongdengensis,-3.218140623353655,Not Normally Distributed,-3.450017920727962,Not Normally Distributed,Mann-Whitney U Test,7807.0,0.020557182611473573,fdr_bh,0.031064187057337846,True
Fusobacterium_varium,-3.1836515390750915,Not Normally Distributed,-3.4034055690547618,Not Normally Distributed,Mann-Whitney U Test,7805.0,0.020765304157626657,fdr_bh,0.031343855332266655,True
Dialister_succinatiphilus,-2.9986174705887336,Not Normally Distributed,-3.286585276504434,Not Normally Distributed,Mann-Whitney U Test,7799.0,0.021400727574112603,fdr_bh,0.032267172395557805,True
Klebsiella_quasipneumoniae,-2.9986174705887336,Not Normally Distributed,-3.340764039436026,Not Normally Distributed,Mann-Whitney U Test,7793.0,0.022053016573734804,fdr_bh,0.033213845559556296,True
Bifidobacterium_reuteri,-3.1192790774670414,Not Normally Distributed,-3.4034055690547618,Not Normally Distributed,Mann-Whitney U Test,7792.0,0.02216339638106904,fdr_bh,0.033343162697183515,True
Leptotrichia_buccalis,-3.2158430695976,Not Normally Distributed,-3.4034055690547618,Not Normally Distributed,Mann-Whitney U Test,7786.0,0.022835818327560584,fdr_bh,0.034316809862411486,True
Selenomonas_sp_oral_taxon_920,-3.2241424755815675,Not Normally Distributed,-3.431287726967044,Not Normally Distributed,Mann-Whitney U Test,7784.0,0.023063863782459833,fdr_bh,0.034621252476981654,True
Prevotella_brevis,-2.9624242062435666,Not Normally Distributed,-3.2629541643257216,Not Normally Distributed,Mann-Whitney U Test,7782.0,0.023293884430034745,fdr_bh,0.034927985473922,True
Histophilus_somni,-3.2188942248307075,Not Normally Distributed,-3.431287726967044,Not Normally Distributed,Mann-Whitney U Test,7781.0,0.023409639750595967,fdr_bh,0.03506289654274286,True
Peptoniphilus_indolicus,-3.2375871806589256,Not Normally Distributed,-3.4661029791993716,Not Normally Distributed,Mann-Whitney U Test,7780.0,0.023525894036439444,fdr_bh,0.035198257304243835,True
Lachnobacterium_bovis,-3.20674670143306,Not Normally Distributed,-3.387593942714151,Not Normally Distributed,Mann-Whitney U Test,7773.0,0.024353790900303585,fdr_bh,0.03635692165138626,True
Fusobacterium_perfoetens,-3.211477340154312,Not Normally Distributed,-3.4034055690547618,Not Normally Distributed,Mann-Whitney U Test,7773.0,0.024353790900303585,fdr_bh,0.03635692165138626,True
Urinicoccus_massiliensis,-3.0787114530780624,Not Normally Distributed,-3.3548604019003587,Not Normally Distributed,Mann-Whitney U Test,7771.0,0.024594922824659422,fdr_bh,0.03667663929993072,True
Roseburia_hominis,13.152934794055659,Normally Distributed,12.786698400906173,Normally Distributed,Mann-Whitney U Test,7765.0,0.02533076993600715,fdr_bh,0.037732581722858406,True
Anaeroglobus_geminatus,-3.0540100205921625,Not Normally Distributed,-3.286585276504434,Not Normally Distributed,Mann-Whitney U Test,7760.0,0.025958455260248786,fdr_bh,0.03858305918463207,True
Bifidobacterium_minimum,-3.050327597547213,Not Normally Distributed,-3.340764039436026,Not Normally Distributed,Mann-Whitney U Test,7760.0,0.025958455260248786,fdr_bh,0.03858305918463207,True
Lactobacillus_gasseri,-3.0462448821548076,Not Normally Distributed,-3.3497232490982647,Not Normally Distributed,Mann-Whitney U Test,7757.0,0.026341485326321315,fdr_bh,0.039109628868774005,True
Enterobacter_sp_CRENT-193,-3.148709586153581,Not Normally Distributed,-3.3768388783081242,Not Normally Distributed,Mann-Whitney U Test,7754.0,0.02672938935252375,fdr_bh,0.03964227864714536,True
Salmonella_enterica,-3.050327597547213,Not Normally Distributed,-3.340764039436026,Not Normally Distributed,Mann-Whitney U Test,7753.0,0.026859782307150193,fdr_bh,0.03979227008466695,True
Streptococcus_australis,10.23329777617944,Not Normally Distributed,9.64902052624066,Not Normally Distributed,Mann-Whitney U Test,7751.0,0.027122216627861344,fdr_bh,0.04013733907931602,True
Aggregatibacter_aphrophilus,-2.9388836019538225,Not Normally Distributed,-3.2347716034565277,Not Normally Distributed,Mann-Whitney U Test,7745.0,0.027922839603213435,fdr_bh,0.04127724115257638,True
Streptococcus_sp_FDAARGOS_192,11.878217519976698,Not Normally Distributed,11.259718581990583,Not Normally Distributed,Mann-Whitney U Test,7735.0,0.02930250459103987,fdr_bh,0.043222783344700894,True
Pyramidobacter_piscolens,-3.105823689672837,Not Normally Distributed,-3.3548604019003587,Not Normally Distributed,Mann-Whitney U Test,7735.0,0.02930250459103987,fdr_bh,0.043222783344700894,True
Murdochiella_vaginalis,-3.015178442148816,Not Normally Distributed,-3.2629541643257216,Not Normally Distributed,Mann-Whitney U Test,7733.0,0.029585366927029965,fdr_bh,0.043592740000824214,True
Victivallales_bacterium_CCUG_44730,-2.9899820917690825,Not Normally Distributed,-3.340764039436026,Not Normally Distributed,Mann-Whitney U Test,7731.0,0.029870574473564067,fdr_bh,0.04391781760437528,True
Caviibacter_abscessus,-3.1743244289312784,Not Normally Distributed,-3.385741332771749,Not Normally Distributed,Mann-Whitney U Test,7731.0,0.029870574473564067,fdr_bh,0.04391781760437528,True
Bifidobacterium_biavatii,-2.9101409522170183,Not Normally Distributed,-3.2347716034565277,Not Normally Distributed,Mann-Whitney U Test,7727.0,0.030448086465076164,fdr_bh,0.04471857191415074,True
Clostridium_polynesiense,-3.211477340154312,Not Normally Distributed,-3.399391042155024,Not Normally Distributed,Mann-Whitney U Test,7723.0,0.03103516368176425,fdr_bh,0.045531631722976675,True
Enterobacter_asburiae,-3.0462448821548076,Not Normally Distributed,-3.3119522246511597,Not Normally Distributed,Mann-Whitney U Test,7722.0,0.031183442068484203,fdr_bh,0.045699871996916504,True
Aeromonas_sp_ASNIH4,-3.252320373275312,Normally Distributed,-3.4661029791993716,Not Normally Distributed,Mann-Whitney U Test,7721.0,0.03133232797724366,fdr_bh,0.04586863945000148,True
Mediterranea_massiliensis,13.423072991385666,Not Normally Distributed,12.965959916684206,Normally Distributed,Mann-Whitney U Test,7717.0,0.03193398590257062,fdr_bh,0.046699162180103275,True
Ornithobacterium_rhinotracheale,-3.148709586153581,Not Normally Distributed,-3.378691488250526,Not Normally Distributed,Mann-Whitney U Test,7713.0,0.03254552088918924,fdr_bh,0.04754232911847193,True
Bacteroides_coprocola,15.79688421768151,Not Normally Distributed,15.261668390340875,Normally Distributed,Mann-Whitney U Test,7710.0,0.033010729915312495,fdr_bh,0.048118534496061086,True
Haemophilus_parainfluenzae,12.596074917970078,Not Normally Distributed,11.764866683060575,Not Normally Distributed,Mann-Whitney U Test,7710.0,0.033010729915312495,fdr_bh,0.048118534496061086,True
Desulfovibrio_desulfuricans,-3.010472407214589,Not Normally Distributed,-3.340764039436026,Not Normally Distributed,Mann-Whitney U Test,7709.0,0.03316705927270515,fdr_bh,0.04829464733498823,True
Klebsiella_aerogenes,-3.0621982822197378,Not Normally Distributed,-3.340764039436026,Not Normally Distributed,Mann-Whitney U Test,7707.0,0.033481619465705145,fdr_bh,0.04870053740466203,True
Streptococcus_acidominimus,-3.12872593624261,Not Normally Distributed,-3.3768388783081242,Not Normally Distributed,Mann-Whitney U Test,7703.0,0.03411840180044214,fdr_bh,0.04957374620577063,True
Haemophilus_influenzae,-2.983019440828583,Not Normally Distributed,-3.2629541643257216,Not Normally Distributed,Mann-Whitney U Test,7702.0,0.0342792053382286,fdr_bh,0.04975423613659647,True
Klebsiella_pneumoniae,-2.922099169545996,Not Normally Distributed,-3.2275619697069526,Not Normally Distributed,Mann-Whitney U Test,7701.0,0.03444065608803138,fdr_bh,0.04993527961590904,True
